2.65;126848580
-12.54;126848587
-12.51;126848594
-12.56;126848601
-12.58;126848608
-12.65;126848616
-12.72;126848623
-12.69;126848630
-1.88;126848637
-9.76;126848644
-9.77;126848651
-9.79;126848658
-9.82;126848665
-9.76;126848672
-9.8;126848679
-9.9;126848687
-9.85;126848694
-9.89;126848701
-9.81;126848708
-9.88;126848715
-9.8;126848722
-9.73;126848729
-9.76;126848736
-9.83;126848743
-9.85;126848751
-9.87;126848758
-9.78;126848765
-9.85;126848772
-9.79;126848779
-9.77;126848786
-9.76;126848793
-9.86;126848800
-9.82;126848807
-9.81;126848814
-9.86;126848822
-9.81;126848829
-9.8;126848836
-9.74;126848843
-9.8;126848850
-9.82;126848857
-9.79;126848864
-9.77;126848871
-9.76;126848879
-9.86;126848886
-9.69;126848893
2.65;126848900
-12.54;126848907
-12.56;126848914
-12.56;126848921
-12.64;126848928
-11.61;126848935
-11.49;126848943
-11.49;126848950
-11.35;126848957
-11.17;126848964
-11.14;126848971
-11.09;126848978
-10.94;126848985
-10.8;126848992
-10.81;126849000
-10.78;126849007
-10.82;126849014
-10.68;126849021
-10.66;126849028
-10.66;126849035
-10.63;126849043
-10.56;126849050
-10.32;126849057
-10.36;126849064
-9.03;126849071
-8.92;126849078
-8.86;126849085
-8.94;126849092
-8.8;126849100
-8.67;126849107
-8.56;126849114
-8.53;126849121
-8.48;126849128
-8.61;126849135
-8.51;126849142
-8.6;126849150
-8.57;126849157
-8.6;126849164
-8.64;126849171
-8.6;126849178
-8.48;126849185
-8.49;126849192
-8.45;126849199
-8.37;126849207
-8.56;126849214
-8.38;126849221
-8.43;126849228
-6.89;126849235
-6.91;126849242
-6.86;126849249
-6.74;126849257
-6.75;126849264
-6.6;126849271
-6.6;126849278
-6.58;126849285
-6.65;126849292
-6.55;126849299
-6.51;126849306
-6.48;126849314
-6.5;126849321
-6.49;126849328
-6.48;126849335
-6.55;126849342
-6.43;126849349
-6.35;126849356
-6.36;126849363
-6.32;126849371
-6.42;126849378
-6.34;126849385
-6.3;126849392
-8.87;126849399
-8.94;126849406
-8.89;126849413
-8.88;126849420
-8.89;126849427
-8.96;126849435
-9.08;126849442
-9.27;126849449
-9.12;126849456
-9.42;126849463
-9.49;126849470
-9.66;126849478
-9.86;126849485
-10.08;126849492
-10.24;126849499
-10.39;126849506
-10.61;126849513
-10.71;126849520
-10.85;126849528
-11.12;126849535
-11.16;126849542
-11.27;126849549
-12.06;126849556
-11.99;126849563
-11.76;126849570
-11.62;126849577
-11.63;126849585
-11.44;126849592
-11.4;126849599
-11.31;126849606
-11.17;126849613
-11.05;126849620
-10.92;126849627
-10.86;126849635
-10.77;126849642
-10.85;126849649
-10.92;126849656
-11.22;126849663
-10.92;126849670
-10.46;126849677
-11.36;126849685
-12.12;126849692
-12.31;126849699
-12.2;126849706
-12.2;126849713
-12.09;126849720
-11.99;126849727
-11.87;126849734
-11.83;126849742
-11.8;126849749
-11.88;126849756
-11.76;126849763
-11.79;126849770
-11.71;126849777
-11.66;126849784
-11.62;126849792
-11.65;126849799
-11.57;126849806
-11.66;126849813
-11.65;126849820
-9.49;126849827
-9.44;126849834
-9.27;126849841
-9.22;126849849
-9.04;126849856
-9.06;126849863
-9.13;126849870
-9.02;126849877
-8.9;126849884
-8.91;126849891
-8.85;126849898
-8.87;126849906
-8.95;126849913
-8.93;126849920
-8.94;126849927
-8.85;126849934
-8.84;126849941
-8.83;126849949
-8.71;126849956
-8.8;126849963
-8.73;126849970
-8.82;126849977
-8.7;126849984
-7.91;126849991
-7.79;126849999
-7.88;126850006
-7.72;126850013
-7.78;126850020
-7.66;126850027
-7.7;126850034
-7.69;126850041
-7.6;126850048
-7.55;126850056
-7.48;126850063
-7.35;126850070
-7.32;126850077
-7.31;126850084
-7.32;126850091
-7.25;126850098
-7.29;126850105
-7.27;126850113
-7.17;126850120
-7.18;126850127
-7.18;126850134
-7.32;126850141
-7.28;126850148
-7.56;126850155
-7.77;126850162
-7.89;126850170
-8.01;126850177
-8.13;126850184
-8.27;126850191
-8.39;126850198
-8.49;126850205
-8.58;126850212
-8.53;126850219
-8.67;126850227
-8.71;126850234
-8.67;126850241
-8.86;126850248
-8.91;126850255
-8.96;126850262
-9.05;126850269
-8.91;126850276
-8.85;126850283
-9.11;126850291
-9.04;126850298
-8.88;126850305
-8.92;126850312
-11.13;126850319
-11.19;126850326
-11.17;126850333
-11.01;126850341
-11.07;126850348
-11.01;126850355
-11.06;126850362
-10.98;126850369
-10.82;126850376
-10.73;126850383
-10.64;126850391
-10.61;126850398
-10.5;126850405
-10.43;126850412
-10.29;126850419
-10.27;126850426
-10.22;126850433
-10.25;126850440
-10.15;126850448
-12.91;126850455
-12.97;126850462
-13.12;126850469
-13.24;126850476
-13.28;126850483
-13.11;126850490
-12.98;126850497
-13.13;126850505
-13.21;126850512
-13.14;126850519
-13.13;126850526
-13.13;126850533
-13.28;126850540
-13.28;126850547
-13.28;126850554
-13.44;126850562
-13.42;126850569
-13.46;126850576
-13.3;126850583
-13.31;126850590
-11.94;126850597
-11.97;126850604
-11.89;126850611
-12;126850619
-11.89;126850626
-11.86;126850633
-11.9;126850640
-11.8;126850647
